Suburb,Name,Latitude,Longitude
Mill Park,Wenden Road Park,-37.6687368,145.0590711
Mill Park,Mimosa Park,-37.674494,145.0564007
Mill Park,Statesman Crescent Reserve,-37.6721064,145.068935
Mill Park,Belmont Park,-37.676521,145.0604494
Mill Park,Buckmaster Drive Park,-37.6680447,145.0687196
Mill Park,Wakeful Place Walkway,-37.670644,145.0700765
Mill Park,Jacaranda Park,-37.6767319,145.057176
Mill Park,Roycroft Avenue Park,-37.6680429,145.0544195
Mill Park,Coventry Park,-37.6770952,145.0664797
Mill Park,Winter Court Walkway,-37.6697253,145.0528475
Mill Park,Wisteria Floodway,-37.6784393,145.0558408
Mill Park,Cunningham Drive Park,-37.6621217,145.0621292
Mill Park,Mckimmies Road Linear Reserve,-37.6770416,145.0517062
Mill Park,Freeman Park,-37.663768,145.0547641
Mill Park,Citrus Close Reserve,-37.669623,145.0507587
Mitcham,Halliday Park,-37.8109083,145.1920671
Mitcham,Box Hill to Ringwood shared use path,-37.8178575,145.1968883
Mitcham,Native Bushland Reserve,-37.816212,145.197117
Mitcham,Simpson Park,-37.8236813,145.2007215
Mitcham,Somers Trail,-37.8231838,145.202077
Mitcham,Railway Line Linear Reserve,-37.8182328,145.2059401
Mitcham,Dalmor Avenue Reserve,-37.8099572,145.1981952
Mitcham,Madison Boulevard Park,-37.8226362,145.1883796
Mitcham,Collina Street Reserve,-37.8101166,145.2002538
Mitcham,Railway Line Linear Reserve,-37.8180564,145.1985644
Mitcham,Esplanade Reserve,-37.8163636,145.1970113
Mitcham,Pipe Track Linear Reserve,-37.8200065,145.1994703
Mitcham,Berry Avenue Reserve,-37.8205083,145.2006352
Mitcham,Railway Line Linear Reserve,-37.8183798,145.2072363
Mitcham,Dalmor Avenue Reserve,-37.8101594,145.1985644
Mitcham,Collina Street Reserve,-37.8094381,145.2005489
Mitcham,Walker Park,-37.8165808,145.1848463
Mitcham,Heatherdale Retarding Basin,-37.8252758,145.2067617
Moe,Botanic Gardens,-38.1772204,146.2712788
Moe,Hall and Welfare Office,-38.177449,146.2654282
Moe,Ferguson Street Reserve,-38.1651743,146.2664761
Mont Albert,Kingsley Gardens,-37.815771,145.1130998
Mont Albert,Mont Albert Reserve,-37.8098,145.1103573
Mont Albert,Windsor Reserve,-37.824002,145.1065014
Mont Albert,Mont Albert Park,-37.8113145,145.100699
Mont Albert,Box Hill Gardens Multi Purpose Area by ASPECT Studios,-37.8153872,145.1211627
Mont Albert,Wolseley Close Reserve,-37.8208472,145.1031445
Mont Albert,Hagenauer Reserve,-37.8098013,145.117927
Mont Albert,Ashmole Reserve,-37.8075154,145.1118068
Montmorency,Rattray Reserve,-37.719406,145.12823
Montmorency,Sylvan Reserve,-37.7219361,145.1219694
Montmorency,Belmont Reserve,-37.7229222,145.1300535
Montmorency,Harringtons reserve,-37.7276804,145.1276112
Montmorency,Petrie Park,-37.7170021,145.1255131
Montmorency,Belmont Crescent Reserve,-37.7198854,145.1318929
Montmorency,Olympic Reserve,-37.723109,145.1301686
Montmorency,Aanensen Court Reserve,-37.7214301,145.1315912
Montmorency,Kirwana Reserve,-37.7242158,145.1325827
Montmorency,Pedersen Way Reserve,-37.7216938,145.1346519
Montmorency,Tahlee Place Reserve,-37.7136319,145.133531
Montmorency,Meruka Park,-37.7120618,145.1351692
Moonee Ponds,Queens Park,-37.7620569,144.9240144
Moonee Ponds,Queens Park War Memorial,-37.7640416,144.923875
Moonee Ponds,public toilet,-37.7621942,144.9226485
Moonee Ponds,Carlyle Street Reserve,-37.7588974,144.9164962
Moonee Ponds,Coleman Mews Reserve,-37.7568555,144.9242363
Mordialloc,Walter Galt Reserve,-37.9912171,145.0901722
Mordialloc,Dog Park,-38.0056516,145.0961884
Mordialloc,Keefer Reserve,-37.9914678,145.0944212
Mordialloc,Doug Denyer Reserve,-38.0058532,145.0986198
Mordialloc,Ben Kavanagh Reserve,-38.0037527,145.0924149
Mordialloc,Seymour Park,-38.0019981,145.0978873
Mordialloc,Christopher Brotchie Park,-38.0021149,145.0986629
Mordialloc,Bradshaw Park,-37.9990568,145.0832807
Mornington,Richardson Reserve,-38.229467,145.0536174
Mornington,Narambi Reserve,-38.2274137,145.0586404
Mornington,Narambi Station Reserve,-38.2296247,145.0600187
Mornington,Terrigal Street Reserve,-38.223955,145.0640675
Mornington,Narang Court Reserve,-38.2238885,145.0604494
Mornington,Pattanga Court Reserve,-38.2287297,145.0563146
Mornington,Community Centre Reserve,-38.2237805,145.057779
Mornington,Bungower Road Linear Reserve,-38.2226477,145.0640675
Mornington,Gilga Street Reserve,-38.22762,145.0539027
Mornington,Taranna Street Reserve,-38.2217621,145.0580374
Mornington,Oakridge Reserve,-38.2196767,145.0670828
Mornington,Summerhill Reserve,-38.2272949,145.0516632
Mornington,Beleura Park,-38.2214633,145.0545918
Mount Clear,Mount Clear Scout Hall,-37.6047065,143.8735468
Mount Clear,"Cnr Cartledge Ave & Geelong Rd, Mount Clear",-37.6010043,143.8678234
Mount Clear,Lincs - Yarrowee River Trail Network,-37.6046441,143.8708368
Mount Clear,Yarrowee Plantation,-37.5972579,143.8603964
Mount Clear,"Tinworth Avenue, Mount Clear",-37.5999744,143.8619241
Mount Clear,Sebastopol Road Mount Clear,-37.6046881,143.8629427
Mount Clear,Harry Lavery Bushland Reserve,-37.5965515,143.8727893
Mount Waverley,Valley Reserve,-37.8794174,145.1361416
Mount Waverley,Damper Creek East Branch,-37.86939,145.129248
Mount Waverley,kwik Kerb AGG,-37.8845622,145.1277409
Mount Waverley,Vertical Garden,-37.8688663,145.1329008
Mount Waverley,Indigenous Food Garden,-37.8685817,145.1327403
Mount Waverley,Regent Street Reserve,-37.8842281,145.1373043
Mount Waverley,Charles Street Reserve,-37.8747958,145.134307
Mount Waverley,Sherwood Park,-37.8791271,145.1263752
Mount Waverley,Mount Waverley Reserve,-37.8728962,145.1351692
Mount Waverley,Valley Reserve,-37.8782494,145.1377774
Mount Waverley,Charlton Street Reserve,-37.883171,145.1273236
Mount Waverley,Toirram Road Reseve,-37.8824164,145.1224958
Mount Waverley,Mount Waverley Linear Reserve,-37.8787827,145.1201683
Mount Waverley,Forster Road Reserve,-37.8856266,145.1321085
Mount Waverley,Mcleod Place Reserve,-37.8727145,145.120901
Mulgrave,Southern Reserve,-37.9347461,145.1772148
Mulgrave,Mansfield Reserve,-37.9227668,145.172104
Mulgrave,Albany Drive Reserve,-37.9275655,145.1723381
Mulgrave,Knell Street Reserve,-37.930985,145.1690604
Mulgrave,Tiverton Drive Reserve,-37.9287801,145.1819995
Mulgrave,Edinburgh Reserve,-37.9366347,145.1682841
Murrumbeena,Duncan Mackinnon Reserve,-37.9051267,145.0638215
Murrumbeena,Murrumbeena Park No 2,-37.8970943,145.0727808
Murrumbeena,Argyle Reserve,-37.905946,145.0754503
Murrumbeena,Riley Reserve,-37.891546,145.0715651
Murrumbeena,Outer Circle Railway Linear Park,-37.8915159,145.0746792
Murrumbeena,Murrumbeena Community Garden,-37.8921273,145.065103
Murrumbeena,Mallanbool Reserve,-37.9032816,145.0620602
Murrumbeena,Murrumbeena Park,-37.897001,145.071735
Murrumbeena,Galbally Reserve,-37.8962689,145.0794894
Murrumbeena,Boyd Park,-37.8893239,145.0736305
Murrumbeena,Reserve,-37.891543,145.0715627
Murrumbeena,Mallanbool Park,-37.9033065,145.0627753
Narre Warren,Max Pawsey Reserve,-38.0175172,145.297809
Narre Warren,Brechin Gardens,-38.022055,145.303507
Narre Warren,Marco Ciavarella Reserve,-38.023821,145.3016504
Narre Warren,Patrick Northeast Reserve,-38.0201575,145.3001806
Narre Warren,Margaret Owens Reserve,-38.0146529,145.2937883
Narre Warren,Lorna Wilson Reserve,-38.0118534,145.2924062
Narre Warren,Angus Facey Reserve,-38.010578,145.302945
Narre Warren,Meadow Wood Walk Reserve,-38.0237006,145.301822
Narre Warren,Forsyth Court Reserve,-38.0168687,145.2911538
Narre Warren,Cardinal Court Reserve,-38.0165658,145.2891671
Newborough,John Field Reserve,-38.1778822,146.2950344
Newborough,Hallston Street Reserve,-38.1791034,146.2972182
Newborough,Monash (Toores St) Recreation Reserve,-38.1849724,146.2983537
Newborough,W H Burrage Reserve,-38.1807644,146.2894444
Newport,Leo Hoffman Reserve,-37.8404298,144.8781073
Newport,Dave's Mowing & More,-37.8430258,144.8859728
Newport,Coronation Reserve,-37.8460394,144.890687
Newport,Newport Park,-37.8432192,144.8944159
Newport,'The Warmies' Dog Park,-37.8380877,144.8940938
Newport,Paine Reserve,-37.8431918,144.8821474
Newport,Kohry Reserve,-37.8385632,144.883222
Newport,Digman Reserve,-37.8398357,144.8913459
Newport,Schutt Street Reserve,-37.8378534,144.8814597
Newport,Market Street Reserve,-37.8477931,144.8776775
Newport,Armstrong Reserve,-37.8470355,144.888079
Newport,Garnsworthy Place Reserve,-37.8479504,144.885414
Newport,Corination Reserve,-37.845683,144.8907441
Newport,Newport Park,-37.8435149,144.8944409
Newport,Jackson Reserve,-37.8504181,144.8877351
Newport,Ducrow Reserve,-37.8357607,144.8763882
Newport,Newport Riverside Park,-37.8394909,144.8954726
Newport,Jack Madigan Reserve,-37.8417631,144.8726062
Noble Park,Ross Reserve,-37.9616522,145.172777
Noble Park,Noble Park Skatepark,-37.9646649,145.1747279
Noble Park,Harmony Tree,-37.966632,145.1754437
Noble Park,Rotary Clock Tower,-37.9655253,145.1740392
Noble Park,Mills Reserve,-37.9661536,145.178599
Noble Park,Djerring Trail - Exercise Station,-37.9634099,145.1732657
Noble Park,Djerring Trail - Dog off leash Area,-37.9630266,145.1713108
Noble Park,Parkfield Reserve,-37.9622239,145.1818287
Noble Park,Dog Park,-37.9614982,145.1706315
Noble Park,Noble Park dog park,-37.961961,145.1699265
Noble Park,War Memorial Reserve,-37.9655373,145.1754434
Noble Park,Ross Reserve,-37.9615569,145.1720793
Noble Park,Mile Creek Linear Reserve,-37.9749836,145.184415
Noble Park,Avard Court Reserve,-37.9758371,145.1761335
North Melbourne,Royal Park,-37.7910555,144.9514677
North Melbourne,Pleasance Gardens,-37.7963009,144.945621
North Melbourne,Errol Street Reserve Park,-37.799546,144.950521
North Melbourne,North West Patch Community Garden,-37.801539,144.953791
North Melbourne,Clayton Reserve,-37.7961907,144.9393315
North Melbourne,Dog Park,-37.79636,144.939117
North Melbourne,Buncle Community Garden - Cultivating Community,-37.7938337,144.9404937
North Melbourne,Eades Place Park,-37.807241,144.951532
North Melbourne,Alfred St Community Garden - Cultivating Community,-37.7916618,144.9405573
North Melbourne,Haines Street Reserve,-37.7986252,144.9491815
North Melbourne,Gardiner Reserve,-37.7991707,144.9438047
North Melbourne,Errol Street Reserve,-37.798195,144.950601
North Melbourne,Leveson Street Reserve,-37.8004948,144.9516764
North Melbourne,Ievers Reserve,-37.7963707,144.9527518
North Melbourne,Royal Park,-37.7897424,144.9543004
North Melbourne,Hawke Street Reserve,-37.8055522,144.9490524
North Melbourne,Boundary Road Reserve,-37.7928333,144.9401917
North Melbourne,Bedford Street Reserve,-37.8030216,144.9554619
North Melbourne,Moonee Ponds Creek Reserve,-37.7974882,144.9356327
Nunawading,Feiglin Park,-37.8173876,145.1754735
Nunawading,Tunstall Park,-37.8152002,145.1738045
Nunawading,Nangnak Garden,-37.8166463,145.1810881
Nunawading,Box Hill to Ringwood shared use path,-37.8198137,145.1796772
Nunawading,Wood Park,-37.8209737,145.1772666
Nunawading,Lindsay Avenue Linear Reserve,-37.8100433,145.1808229
Nunawading,Jubilee Road Reserve,-37.815527,145.166294
Nunawading,Burnt Street Reserve,-37.8176682,145.1752709
Nunawading,Wood Street Reserve,-37.8211137,145.1776862
Nunawading,Walker Park,-37.8165808,145.1848463
Nunawading,Tyne Close Reserve,-37.823229,145.1726831
Nunawading,Lindsay Avenue Linear Reserve,-37.8097634,145.179584
Nunawading,Page Street Reserve,-37.8136385,145.1863129
Nunawading,Tortice Avenue Reserve,-37.8099841,145.171993
Oak Park,Oak Park Reserve,-37.7233607,144.9206646
Oak Park,Nursery Corner,-37.7211896,144.9120099
Oak Park,GE Clarke Reserve,-37.7103046,144.92078
Oak Park,Herbert Reserve,-37.7256147,144.9215518
Oak Park,"KA Smith Reserve, , Strathmore 3041",-37.7241484,144.9127561
Oak Park,Strathnaver Reserve,-37.7178125,144.9085419
Oak Park,Stevenson Reserve,-37.7164255,144.9184312
Oak Park,Broadmeadows Railway Line Linear Reserve,-37.7124939,144.921574
Oak Park,John Vaneloo Reserve,-37.7160165,144.9198072
Oak Park,Joe Mallia Reserve,-37.7184491,144.9158942
Oak Park,Rayner Reserve,-37.7212039,144.9271175
Oak Park,K A Smith Reserve,-37.7245049,144.9131854
Oakleigh,Brickmakers Park,-37.89452,145.0992266
Oakleigh,Warrawee Park Oval,-37.8960559,145.0889043
Oakleigh,Brickmakers Park,-37.8947918,145.0997508
Oakleigh,Burlington Street Reserve,-37.9017652,145.0933628
Oakleigh,Princess Street Reserve,-37.9044798,145.0931905
Oakleigh,Jack Edwards Reserve,-37.9060971,145.0986198
Oakleigh,Golf Links Avenue Reserve,-37.9038674,145.0918116
Oakleigh,Hurst Reserve,-37.8968429,145.1001711
Oakleigh,Wilson Street Reserve,-37.9079165,145.0933197
Oakleigh,Schoolhall Street Reserve,-37.9074945,145.0905621
Oakleigh,Cheel Street Reserve,-37.8969434,145.1028429
Oakleigh,Logie Street Reserve,-37.8947967,145.0918547
Oakleigh,Scotchmans Run Reserve,-37.893484,145.1027567
Oakleigh,W A Scammell Reserve,-37.9118202,145.0931043
Ocean Grove,Ocean Grove Nature Reserve,-38.2456442,144.5245462
Ocean Grove,Lake Avenue Reserve,-38.2578411,144.5105107
Pakenham,PB Ronald Reserve,-38.0744514,145.483346
Pakenham,Sid Earle Reserve,-38.0717315,145.4758616
Pakenham,Pb Ronald Park,-38.074552,145.4835124
Pakenham,Elizabeth Court Reserve,-38.0704401,145.4858497
Pakenham,Highview Court Reserve,-38.0699846,145.4845945
Pakenham,Gregory Court Reserve,-38.0697168,145.4859796
Pakenham,James Street Reserve,-38.0741731,145.4790975
Pakenham,Philip Court Reserve,-38.0694811,145.4824303
Pakenham,Mikkell Court Reserve,-38.0688983,145.4861527
Pakenham,Cook Drive Reserve,-38.0782238,145.4843184
Pakenham,Main Street Reserve,-38.0717879,145.4763275
Pakenham,Simon Drive Reserve,-38.0735923,145.4925592
Pakenham,Bourke Park,-38.0798301,145.4857632
Pakenham,Finch Court Reserve,-38.0668151,145.4826467
Pakenham,The Heights,-38.0661029,145.4857632
Pakenham,Eagle Drive Reserve,-38.0680155,145.4777125
Pakenham,Diane Close Reserve,-38.0722667,145.4946587
Pakenham,Pakenham Creek Linear Reserve,-38.0702561,145.4758947
Pakenham,Gardenia Street Reserve,-38.0624699,145.4907411
Pakenham,Charles Street Reserve,-38.0820652,145.4833825
Pakenham,Hosking Park,-38.0728768,145.4739038
Pakenham,Holt Place Reserve,-38.0832189,145.4854169
Parkdale,Gerry Green Reserve,-37.9908803,145.0831281
Parkdale,Walter Galt Reserve,-37.9912171,145.0901722
Parkdale,Marriott reserve,-37.9891074,145.0884703
Parkdale,The Corso Reserve,-37.9913638,145.0710027
Parkdale,Ivy Marriot Reserve,-37.9875,145.0876753
Parkdale,Bradshaw Park,-37.9990568,145.0832807
Parkdale,Dolomore Reserve,-37.9840118,145.0732858
Parkdale,Gertrude McKenzie Reserve,-37.9872967,145.0909499
Parkville,Melbourne Zoo,-37.7841346,144.9515473
Parkville,Princes Park,-37.7854105,144.9613596
Parkville,Royal Park,-37.7910555,144.9514677
Parkville,Australian Native Garden,-37.7919307,144.9571323
Parkville,Trin Warren Tam-Boore Bellbird Waterhole,-37.7824046,144.9432707
Parkville,Native Grassland Circle,-37.790977,144.9538155
Parkville,Melbourne Royal Park White's Skink Habitat,-37.78306,144.9450375
Parkville,manningham street soccer grounds,-37.7857359,144.942632
Parkville,The Woody Meadow Project,-37.7813815,144.9548655
Parkville,Manningham Reserve,-37.7851437,144.9419195
Parkville,Bird Hide,-37.7820034,144.9440348
Parkville,Royal Park,-37.7897424,144.9543004
Parkville,The Avenue Reserve,-37.7789005,144.9596778
Parkville,College Crescent Reserve,-37.7928461,144.9588174
Parkville,Ievers Reserve,-37.7963707,144.9527518
Parkville,Gardens,-37.7910376,144.9402778
Pascoe Vale,Raeburn Reserve,-37.729414,144.9435898
Pascoe Vale,Raeburn Reserve,-37.7307146,144.9431993
Pascoe Vale,Rogers Memorial Reserve,-37.729331,144.938183
Pascoe Vale,Roc Pebbles,-37.728292,144.951042
Pascoe Vale,Gavin Park,-37.7258063,144.9324818
Pascoe Vale,Plumridge Park,-37.7323668,144.9492848
Pascoe Vale,Allard Park,-37.7266359,144.9317959
Pascoe Vale,Rogers Reserve,-37.728948,144.9365789
Pascoe Vale,Cole Reserve,-37.7216708,144.9388154
Pascoe Vale,James Reserve,-37.7291965,144.9349446
Pascoe Vale,Lyking Street Reserve,-37.7296553,144.9486653
Pascoe Vale,James Reserve,-37.7291088,144.9342565
Pascoe Vale,Gavan Park,-37.7222557,144.9353747
Pascoe Vale,James Reserve,-37.7281445,144.9335684
Pascoe Vale,K W Joyce Reserve,-37.7196838,144.9346866
Pascoe Vale,Austin Cresent Reserve,-37.7273117,144.9300418
Pascoe Vale,Hallam Reserve,-37.7181621,144.9456973
Port Melbourne,Westgate Park,-37.8317905,144.9110604
Port Melbourne,Fresh Water Lake,-37.8301956,144.909388
Port Melbourne,Pink lake Melbourne,-37.831635,144.910865
Port Melbourne,Coode Island Reserve,-37.8195927,144.9079399
Port Melbourne,Westgate Park,-37.8329662,144.9037266
Preston,T.A. Cochrane Reserve,-37.748667,145.0085709
Preston,Lahinch Reserve,-37.7451906,145.0177164
Preston,Walter reserve,-37.7341872,145.0068833
Preston,Ray Bramham Gardens,-37.7468755,144.9977652
Preston,G H Mott Reserve,-37.7444682,145.0098979
Preston,Town Hall Reserve,-37.7401446,145.0057656
Preston,Adams Reserve,-37.7506105,145.0047325
Preston,St Georges Road Linear Reserve,-37.7409753,144.9988357
Preston,A G Davis Park,-37.7347023,145.0112754
Reservoir,TW Andrews Reserve,-37.7159907,145.0180346
Reservoir,Howard Mendip Reserve,-37.7196172,145.0168001
Reservoir,Cheddar Road East Linear Reserve,-37.7096251,145.0125668
Reservoir,Ruthven Station Reserve,-37.7090141,145.0094675
Reservoir,Mccrae Street Reserve,-37.7067909,145.0098118
Reservoir,Melbourne Water Reservoirs,-37.7229806,145.0073152
Reservoir,Strathmerton Street Reserve,-37.7157221,145.020531
Reservoir,Fyfe Street Reserve,-37.7061162,145.0117059
Reservoir,Ruthven Linear Reserve,-37.7059457,145.0068847
Reservoir,Elsey Road Linear Reserve,-37.7049541,145.0144825
Reservoir,Broadhurst Avenue Reserve,-37.7086693,145.003269
Reservoir,Reservoir Linear Reserve,-37.7096741,144.9998687
Richmond,Cairns Reserve,-37.822641,144.999961
Richmond,White Street Reserve,-37.826565,144.994683
Richmond,Ben Alexander Reserve,-37.819403,144.998475
Richmond,Citizens Park,-37.8167562,145.0007039
Richmond,Coolth.Inc.,-37.827659,144.9953784
Richmond,Barkly Gardens,-37.8288879,145.0013137
Richmond,Bee friendly garden,-37.8284179,144.9924686
Richmond,John Davies Memorial Tree,-37.8193552,144.9878399
Richmond,John Irwin Davies Memorial Dining Table,-37.8194351,144.9877003
Richmond,Peppercorn Park,-37.8202843,144.9981471
Richmond,Dame Nellie Melba Memorial Park,-37.8215032,145.0029247
Richmond,White Street Park,-37.8265256,144.9944887
Richmond,Stewart Street Reserve,-37.8244524,144.9922508
Richmond,Stephenson Street Reserve,-37.8257006,144.9923799
Richmond,Alan Bain Reserve,-37.8302484,145.0009448
Richmond,Murphy Street Reserve,-37.817422,145.0043451
Richmond,Goschs Paddock,-37.8258387,144.9866561
Richmond,Urban Arts Square,-37.8171453,144.9904002
Richmond,Weedon Reserve,-37.8171087,144.9888939
Richmond,Athol J Brown Reserve,-37.828124,145.0072721
Ringwood,Parks Victoria,-37.8114,145.2306
Ringwood,Ringwood Lake Park,-37.8126707,145.2356782
Ringwood,Ringwood Clocktower,-37.8162975,145.2274977
Ringwood,Bedford Park,-37.8164063,145.2383338
Ringwood,Eastland Shopping Centre Reserve,-37.810847,145.2291592
Ringwood,Mullum Mullum Creek Trail,-37.8109301,145.2336835
Ringwood,Larissa Park,-37.8109298,145.2339038
Ringwood,Notlen Park,-37.8079602,145.2282956
Ringwood,Peace Garden,-37.812463,145.2376539
Ringwood,Munro Street Reserve,-37.8097776,145.2234348
Ringwood,Bedford Park Community Garden,-37.8144744,145.237802
Ringwood,Eastland Shopping Centre Reserve,-37.8109887,145.2292869
Ringwood,Eastland Shopping Centre Reserve,-37.8108727,145.2289417
Ringwood,Nolan Street Park,-37.8072596,145.2288554
Ringwood,Ringwood Lake Park,-37.8130549,145.2386958
Ringwood,Bedford Park,-37.8145782,145.2380052
Ringwood,Staley Gardens,-37.8153443,145.2250576
Ringwood,Munro Street Reserve,-37.8094027,145.2233746
Ringwood,Greenwood Park,-37.8181075,145.2310996
Ringwood,Mullum Mullum Reserve,-37.8042215,145.2376599
Rowville,Tirhatuan Wetlands Conservation Reserve,-37.9397359,145.2224552
Rowville,Rowville Reserve,-37.9457176,145.2307543
Rowville,Starlight Reserve,-37.9363217,145.226266
Rowville,Ashbrooke Reserve,-37.9383249,145.2246261
Rowville,Rowville Recreation Reserve,-37.9457176,145.2307543
Rowville,Rowville Recreation Reserve,-37.9426782,145.2321354
Rowville,Wellington Road Linear Reserve,-37.929617,145.2354155
Roxburgh Park,Kirwan Park Reserve,-37.6274768,144.926121
Roxburgh Park,The Knoll Reserve,-37.6282599,144.931541
Roxburgh Park,Ya Zahraa Park,-37.6234581,144.9274678
Roxburgh Park,Lakeside oval,-37.6315556,144.9325278
Roxburgh Park,Volantis Crescent Reserve,-37.6238404,144.9375282
Roxburgh Park,Kirwan Park Reserve,-37.6271589,144.9257414
Roxburgh Park,Woodlands Park,-37.6257681,144.9270315
Roxburgh Park,Boyden Square,-37.6237341,144.9272895
Roxburgh Park,Lake Mcivor Reserve,-37.6282061,144.9339984
Roxburgh Park,Roxburgh Park Sporting Fields,-37.6317779,144.93159
Roxburgh Park,Wateredge-Riverina Walkway,-37.6291985,144.9325577
Roxburgh Park,Boyden-Hemsworth Walkway,-37.6232138,144.9284506
Roxburgh Park,Thompson-Roxburgh Park Walkway,-37.6232459,144.9246663
Roxburgh Park,Patullos Lane Oval Reserve,-37.6215344,144.9333103
Roxburgh Park,Boyden-Kennedy Walkway,-37.6222853,144.9275476
Roxburgh Park,Spence-Roxburgh Park Walkway,-37.6231878,144.9240643
Roxburgh Park,Rearden Reserve,-37.6332735,144.9269455
Roxburgh Park,St Clair Reserve,-37.6315804,144.9210972
Roxburgh Park,Pinnock Reserve,-37.6270457,144.9202372
Roxburgh Park,Cambridge Crescent Reserve,-37.6224506,144.9217852
Scoresby,Carrington Park,-37.8949218,145.2438176
Scoresby,Knox Radio Controlled Off Road Car Club,-37.8956852,145.2415063
Scoresby,Grindaway Trees and Stumps,-37.897894,145.227186
Scoresby,Multicrop,-37.9008747,145.2274804
Scoresby,Michele Reserve,-37.8905276,145.2278936
Scoresby,Balmoral Gardens Reserve,-37.8868276,145.2276998
Scoresby,Benedikt Reserve,-37.8939662,145.2348544
Scoresby,Benedikt Reserve,-37.8928315,145.2359334
Scoresby,Sheppard Reserve,-37.8940553,145.230668
Scoresby,Bewsell Reserve,-37.8918636,145.230668
Scoresby,Cb106 Community Centre,-37.8967871,145.2379188
Scoresby,Bamber Reserve,-37.8895164,145.2349839
Scoresby,Ferntree Gully Road Linear Reserve,-37.8988513,145.2252734
Scoresby,Ferntree Gully Road Linear Reserve,-37.8988944,145.2256186
Scoresby,Michael Street Reserve,-37.8931047,145.2239356
Scoresby,Collendina Crescent Reserve,-37.8914095,145.2241082
Scoresby,Collendina Crescent Reserve,-37.8913514,145.2239356
Scoresby,Lennox Court Reserve,-37.8979121,145.2236767
Scoresby,Berrabri Drive Reserve,-37.8905961,145.2216916
Scoresby,Drysdale Court Reserve,-37.8959422,145.222382
Seaford,Seaford North Reserve,-38.1015652,145.1296795
Seaford,East Seaford Reserve,-38.1072432,145.1413143
Seaford,Kananook Creek Reserve,-38.1035689,145.1275301
Seaford,Broughton Reserve,-38.1033407,145.1267304
Seaford,North Seaford Tennis Club,-38.0964706,145.1321619
Seaford,Maple Street Reserve (Dog Off Lead Park),-38.1017746,145.142533
Seaford,Edithvale-Seaford Wetlands Environment Area,-38.0972916,145.138963
Seaford,Seaford Reserve,-38.108524,145.1282719
Seaford,Kananook Creek Reserve,-38.0966445,145.1275822
Seaford,Retarding Basin Reserve,-38.1142051,145.134307
Seaford,Edithvale-Seaford Wetlands Environment Area,-38.094962,145.138963
Seaford,Crystal Park,-38.0965015,145.1318929
Sebastopol,Redan Wetlands,-37.5830353,143.8447807
Sebastopol,St Georges Reserve,-37.5914978,143.8383317
Sebastopol,Yuilles Wetlands,-37.5909614,143.8474963
Sebastopol,Victory Park,-37.5931542,143.8385014
Sebastopol,"Near Humffray St, Sth Ballarat",-37.5875313,143.8497027
Sebastopol,Near Humffrey St Sth Ballarat,-37.5875234,143.8502967
Sebastopol,"Yarrowee Creek, Humffrey St, Ballarat",-37.5902213,143.850127
South Melbourne,St Vincent Gardens,-37.8388165,144.9548166
South Melbourne,Edith McCallum Reserve,-37.834848,144.9608039
South Melbourne,Eastern Reserve,-37.8343543,144.9656564
South Melbourne,Sturt Street Reserve,-37.8296347,144.9645175
South Melbourne,Sol Green Reserve,-37.8333941,144.9519677
South Melbourne,St Vincent’s Park Playground,-37.8396318,144.9530071
South Melbourne,Lyell Iffla reserve,-37.8362345,144.9503756
South Melbourne,Palms Lawn,-37.8416572,144.9659842
South Melbourne,Palms Lawn,-37.8416681,144.9659741
South Melbourne,Kirrip Park,-37.8291291,144.9528463
South Melbourne,Kirrip Park,-37.8291257,144.9528233
South Melbourne,Town Hall Reserve,-37.8345802,144.9598499
South Melbourne,Foundry Site Park,-37.8352659,144.9595058
South Melbourne,Park Towers Reserve,-37.8356082,144.9582582
South Melbourne,Howe Crescent Reserve,-37.8389216,144.960065
South Melbourne,Anzac Gardens,-37.8382348,144.9582582
South Melbourne,Ludwig Stamer Reserve,-37.8363629,144.9646684
South Melbourne,Dorcas Street Reserve,-37.8313355,144.9652277
South Melbourne,Sol Green Reserve,-37.8333864,144.9517194
South Melbourne,Sturt Street Reserve,-37.8299489,144.9647974
South Melbourne,Dundas Place Reserve,-37.8409036,144.955591
South Melbourne,Miles Street Reserve,-37.8286801,144.9672928
South Melbourne,Greig Street Reserve,-37.8412478,144.9518269
Spotswood,Donald McLean Reserve,-37.8266065,144.8835328
Spotswood,West Gate Bridge Memorial Park,-37.8276239,144.8950201
Spotswood,Stony Creek Reserve,-37.8254723,144.8943456
Spotswood,Smith Reserve,-37.8294013,144.8811589
Spotswood,Veterans Reserve,-37.8280443,144.880815
Spotswood,Agm Park,-37.8283598,144.8938391
Spotswood,Mary Street Reserve,-37.8277153,144.8801703
Spotswood,Stony Creek Reserve - Hyde Street,-37.8249005,144.8920336
Spotswood,Memorial Park,-37.8284194,144.8948707
Spotswood,Riverside Park,-37.833744,144.8953006
Spotswood,Stony Creek Backwash,-37.8288948,144.8959454
Spotswood,Stony Creek Park,-37.8267463,144.8987397
Spotswood,Schutt Street Reserve,-37.8378534,144.8814597
Spotswood,Newport Riverside Park,-37.8394909,144.8954726
Spotswood,Kohry Reserve,-37.8385632,144.883222
Spotswood,Digman Reserve,-37.8398357,144.8913459
Spotswood,Ducrow Reserve,-37.8357607,144.8763882
Springvale,Springvale Community Garden,-37.9456612,145.1581639
Springvale,Warner Reserve,-37.9418679,145.1562398
