Suburb,Name,Latitude,Longitude
Frankston,John Allison Monkhouse/Moorooduc Hwy,-38.1543473,145.1341917
Frankston,Millard St,-38.1543448,145.1341
Frankston,Murawa St,-38.1585938,145.1302728
Frankston,Williams St,-38.155072,145.131662
Frankston,Screen St,-38.1589411,145.1403742
Frankston,Helvetia Ct,-38.1623927,145.1330046
Frankston,Williams St,-38.1538393,145.132344
Frankston,Oakfield Ct,-38.1624922,145.1330249
Frankston,Towerhill Rd,-38.1607845,145.1293477
Frankston,Frankston High School,-38.1607737,145.1292338
Frankston,George Pentland Botanical Gardens,-38.1530574,145.132478
Frankston,Bruce Rd,-38.1630607,145.1381808
Frankston,Moorooduc Hwy,-38.1527151,145.1324868
Frankston,Physiotherapy/Hastings Rd,-38.1526265,145.1320427
Frankston,Monash University,-38.15186,145.1348138
Frankston,Frankston-Flinders Rd/Golf Links Rd,-38.1644538,145.1376002
Frankston,Golf Links Rd,-38.1646196,145.1381264
Frankston,Bondi Av,-38.1645576,145.1405168
Frankston,Culcairn Dr,-38.1660912,145.1372134
Frankston,Frankston Hospital,-38.150658,145.1300629
Frankston,Sycamore Rd,-38.1661048,145.1374984
Frankston,Frankston Hospital,-38.1505154,145.1303452
Geelong,Yarra St,-38.150233,144.3633532
Geelong,Argyle St,-38.1504884,144.3634923
Geelong,Moorabool St Bus Interchange,-38.1485831,144.3601037
Geelong,Moorabool St Bus Interchange,-38.1481139,144.3604743
Geelong,Moorabool St,-38.1472285,144.3603693
Geelong,Geelong Hospital,-38.1510814,144.3654221
Geelong,Little Myers St,-38.1522608,144.3585675
Geelong,Geelong Hospital,-38.1510159,144.3661205
Geelong,Gheringhap St,-38.1483958,144.3569841
Geelong,McKillop St,-38.1530843,144.3579216
Geelong,Bellerine St,-38.1548919,144.3633793
Geelong,Bellerine St,-38.1550671,144.3631562
Geelong,Deakin University City Campus.,-38.1447844,144.3598642
Geelong,Fenwick St,-38.1481006,144.3550779
Geelong,Deakin University Waterfront Campus,-38.1444991,144.36
Geelong,Maud St,-38.1546272,144.3572155
Geelong,Kilgour St,-38.1552039,144.3572175
Geelong,Fitzroy St,-38.152756,144.368979
Geelong,Fitzroy St,-38.1521429,144.3693662
Geelong,McKillop St,-38.1558793,144.3652152
Geelong,McKillop St,-38.1560086,144.3653589
Geelong,Geelong Station,-38.145014,144.3556572
Geelong,Geelong Station,-38.1450629,144.3554272
Geelong,Geelong Station,-38.1452811,144.3551113
Geelong,Geelong Station,-38.1450526,144.3553706
Geelong,Fitzroy St,-38.1521158,144.3701659
Geelong,Geelong Station,-38.1450426,144.3553253
Geelong,Geelong Station,-38.1450014,144.3550986
Geelong,Fitzroy St,-38.1537207,144.3698116
Geelong,Brougham St,-38.1435614,144.3563714
Geelong,Cavendish St,-38.143413,144.3565821
Geelong,Swanston St,-38.1578623,144.3648471
Geelong,Bourke Cr,-38.1577303,144.3653882
Geelong,Lonsdale St,-38.1572823,144.3562866
Geelong,South Geelong Station,-38.1581414,144.3580243
Geelong,Kardinia Park,-38.1574637,144.3559377
Geelong,South Geelong Station/Yarra St,-38.1585221,144.3585241
Gladstone Park,Burnleigh Dr,-37.691437,144.8920934
Gladstone Park,Burnleigh Dr,-37.6915482,144.8917614
Gladstone Park,Good Shepherd School,-37.6919713,144.8897194
Gladstone Park,Good Shepherd School,-37.692085,144.8895234
Gladstone Park,Claredale Av,-37.6834463,144.8937597
Gladstone Park,Claredale Av,-37.6835563,144.8943689
Gladstone Park,Rylandes Dr,-37.6848631,144.8873241
Gladstone Park,Barrington Cr,-37.6913881,144.8964155
Gladstone Park,Barrington Cr,-37.6914101,144.8966417
Gladstone Park,Rylandes Dr,-37.6847518,144.8871459
Gladstone Park,South Circular Rd,-37.6894333,144.885879
Gladstone Park,Pyke Dr,-37.6896336,144.8980868
Gladstone Park,South Circular Rd,-37.6921856,144.8956558
Gladstone Park,South Circular Rd,-37.6896118,144.8857832
Gladstone Park,Oldfield Gr,-37.6850807,144.8974782
Gladstone Park,South Circular Rd,-37.6924016,144.8956384
Gladstone Park,Dunfield Dr,-37.6872013,144.898643
Gladstone Park,Pyke Dr,-37.6895415,144.8984863
Gladstone Park,Oldfield Gr,-37.6849108,144.8975511
Gladstone Park,Dunfield Dr,-37.6870696,144.8988395
Glen Iris,Glen Iris Station,-37.8592208,145.058375
Glen Iris,Glen Iris Station,-37.8595589,145.0586616
Glen Iris,Brixton Rise,-37.8599333,145.0605955
Glen Iris,Kerferd Rd,-37.8582193,145.0637775
Glen Iris,Muswell Hill,-37.8581431,145.0640751
Glen Iris,Brixton Rise,-37.8600751,145.0615466
Glen Iris,Florence St,-37.858302,145.0655144
Glen Iris,Southland St,-37.8562064,145.066865
Glen Iris,Glen Iris Rd,-37.8582797,145.0663561
Glen Iris,Southland St,-37.8560557,145.0670167
Glen Iris,Ferndale Rd,-37.854742,145.0671419
Glen Iris,Ferndale Rd,-37.8544927,145.0673303
Glen Iris,Estella St,-37.8618904,145.0645226
Glen Iris,Estella St,-37.861993,145.0647359
Glen Iris,Valley Pde,-37.8525511,145.067631
Glen Iris,Valley Pde,-37.8523969,145.0675669
Glen Iris,Victor Rd,-37.8619728,145.0667939
Glen Iris,Barina Rd,-37.8618757,145.0669214
Glen Iris,Renwick St,-37.8510961,145.0679304
Glen Iris,Cusdin St,-37.8507797,145.0678705
Glen Waverley,Wilson Rd,-37.8856489,145.1648612
Glen Waverley,Beacon St,-37.8853122,145.1646535
Glen Waverley,St Leonards,-37.8868579,145.1643763
Glen Waverley,Ingram Av,-37.8838516,145.1651901
Glen Waverley,Springvale Rd,-37.8889135,145.1650076
Glen Waverley,Springvale Rd,-37.8886986,145.1633641
Glen Waverley,Monash Civic Centre,-37.8822388,145.1652073
Glen Waverley,Springvale Rd,-37.8889321,145.1633128
Glen Waverley,Larkspur Cct,-37.8890835,145.1666635
Glen Waverley,Jordan Gr,-37.8892377,145.1667279
Glen Waverley,Central Reserve,-37.8902013,145.1637929
Glen Waverley,Olinda St,-37.8893247,145.1688409
Glen Waverley,Joyce Av,-37.8894504,145.168815
Glen Waverley,Roberts St,-37.8903673,145.164039
Glen Waverley,Myrtle St,-37.8883654,145.1599155
Glen Waverley,Myrtle St,-37.8884821,145.1598898
Glen Waverley,Waverley RSL,-37.879995,145.1629095
Glen Waverley,Waverley Rd,-37.8900765,145.1702437
Glen Waverley,Viewpoint Av,-37.889557,145.1710298
Glen Waverley,Waverley Rd,-37.8901952,145.1703431
Glen Waverley,Viewpoint Av,-37.8897032,145.1711626
Glen Waverley,Glen Waverley Railway Station/Railway Pde,-37.8794936,145.1628638
Glen Waverley,Glen Waverley Station,-37.8794105,145.1629922
Glen Waverley,Glen Waverley Railway Station/Railway Pde,-37.8793727,145.1628794
Glen Waverley,Glen Waverley Station,-37.8794133,145.1625942
Glen Waverley,Glen Waverley Station,-37.8793247,145.1626873
Glen Waverley,Glen Waverley Station,-37.8793566,145.162425
Glen Waverley,Glen Waverley Station,-37.8792948,145.1625062
Glen Waverley,Glen Waverley Station,-37.8793343,145.1621527
Glen Waverley,Glen Waverley Station,-37.8792291,145.1623373
Glen Waverley,Glen Waverley Station,-37.8792632,145.1622113
Glen Waverley,Glen Waverley Station,-37.8792582,145.1618931
Glen Waverley,Bogong Av,-37.8879709,145.1565936
Glen Waverley,Harris Cr,-37.8929566,145.1636449
Glen Waverley,Vermont St,-37.8930601,145.1633466
Glen Waverley,Mannering Dr,-37.8922258,145.1699517
Glen Waverley,Mannering Dr,-37.8923137,145.169813
Glen Waverley,The Glen SC,-37.877691,145.165991
Glen Waverley,Coleman Pde,-37.8789489,145.1593995
Glen Waverley,Carramar Av,-37.8789094,145.1591844
Glenroy,Corpus Christi School,-37.7032096,144.923235
Glenroy,Wheatsheaf Rd,-37.7082772,144.9218685
Glenroy,Glenroy Uniting Church,-37.7069551,144.9204875
Glenroy,St Agnes Ct,-37.7035405,144.9261634
Glenroy,Widford St,-37.7030723,144.9231141
Glenroy,Glenroy Uniting Church,-37.7069509,144.9202494
Glenroy,Glen St,-37.7034534,144.926336
Glenroy,Churchill St,-37.7028954,144.9207484
Glenroy,Glenroy College,-37.7046873,144.9288537
Glenroy,Glenroy College,-37.7048692,144.9289507
Glenroy,Granville St,-37.7027961,144.9207399
Glenroy,Bayview Rd,-37.7103899,144.9226035
Glenroy,Kalang Rd,-37.7105234,144.922509
Glenroy,Cardinal Rd,-37.7064153,144.9300937
Glenroy,Northern Golf Club,-37.7065489,144.9301744
Glenroy,Glenroy Station,-37.7045866,144.9175139
Glenroy,Glenroy Station,-37.7045237,144.917527
Glenroy,Glenroy Railway Station/Hartington St,-37.7046308,144.9174673
Glenroy,Hilton St,-37.7006092,144.9239767
Glenroy,Hilton St,-37.6998574,144.9242699
Glenroy,Esperanto Ct,-37.7131976,144.9233985
Glenroy,Justin Av,-37.7068708,144.9331146
Glenroy,Justin Av,-37.706826,144.9331272
Glenroy,Esperanto Ct,-37.7133631,144.9235868
Glenroy,Belair Av,-37.7047805,144.9147182
Glenroy,Ash Ct,-37.6980525,144.9246378
Glenroy,Ash Ct,-37.6980056,144.9245371
Glenroy,Sewell Reserve,-37.7070828,144.9349236
Greensborough,Oldstead Rd,-37.6859992,145.117084
Greensborough,Oldstead Rd,-37.685336,145.1173163
Greensborough,Greensborough Bypa,-37.6877462,145.1153048
Greensborough,Bayonne Cl,-37.6833962,145.1177395
Greensborough,Brentwick Dr,-37.6831516,145.1165324
Greensborough,Civic Dr,-37.6880472,145.1144013
Greensborough,Brentwick Dr,-37.6830713,145.1148901
Greensborough,Plenty River Dr,-37.6831734,145.1195935
Greensborough,St Thomas PS,-37.6827502,145.1196156
Greensborough,Sette Ct,-37.6862009,145.1223861
Greensborough,Allumba Dr,-37.6892215,145.121913
Greensborough,Sunrise Drive,-37.6834409,145.1228073
Greensborough,Greenhill Rd,-37.6907905,145.1135039
Greensborough,Plenty River Dr,-37.6825907,145.1113303
Greensborough,Plenty River Dr,-37.6826836,145.1109424
Greensborough,Greenhill Rd,-37.6912788,145.1136049
Greensborough,Punkerri Cct,-37.6836397,145.108741
Greensborough,Marissa Cr,-37.6829608,145.1249172
Greensborough,McLaughlans La,-37.680323,145.1222622
Greensborough,Mardi Cl,-37.6889697,145.1253442
Grovedale,Essington St,-38.1987368,144.3474114
Grovedale,Essington St,-38.198716,144.3472865
Grovedale,Smith St,-38.2023058,144.3466538
Grovedale,Hewitt Dr,-38.1964574,144.3494123
Grovedale,Marshalltown Rd,-38.1963789,144.3495293
Grovedale,Smith St,-38.2026031,144.3466544
Grovedale,Barwarre Rd,-38.1969171,144.3534146
Grovedale,Marshall Station,-38.1988829,144.3550789
Grovedale,Marshall Railway Station/Marshalltown Rd (Marshall),-38.198549,144.3550567
Grovedale,Muscovy Dr,-38.2042627,144.3463315
Grovedale,Diaz Dr,-38.2042982,144.3463073
Grovedale,Burleigh Dr,-38.2057949,144.3483426
Grovedale,Burleigh Dr,-38.2059964,144.3492831
Grovedale,Brearley Reserve,-38.1944099,144.3529117
Grovedale,Grove Rd,-38.1944488,144.3530359
Grovedale,Torquay Rd,-38.1958214,144.343601
Grovedale,Marshalltown Rd,-38.1957403,144.343604
Grovedale,Drews Rd,-38.1973318,144.3578182
Grovedale,Smith St,-38.2009446,144.3414508
Grovedale,Church St,-38.196862,144.3422045
Hampton Park,Hampton Park Bowls Club,-38.0274847,145.2607865
Hampton Park,Hampton Park Bowls Club,-38.0271963,145.2607819
Hampton Park,Robert Booth Reserve,-38.030908,145.2582673
Hampton Park,Hampton Park CFA,-38.0310016,145.2580879
Hampton Park,Trawalla Ct,-38.0278104,145.263308
Hampton Park,Verona Dr,-38.0269981,145.2571409
Hampton Park,Verona Dr,-38.0267486,145.2573291
Hampton Park,Trawalla Ct,-38.0275912,145.2637233
Hampton Park,Deanswood Rd,-38.0314797,145.2627998
Hampton Park,Deanswood Rd,-38.0316072,145.2628879
Hampton Park,Pound Rd,-38.0273027,145.2649378
Hampton Park,Hampton Park PS,-38.0306059,145.2549135
Hampton Park,Pound Rd,-38.0272691,145.2650981
Hampton Park,Hampton Park PS,-38.0304317,145.2547125
Hampton Park,Village Dr,-38.0280357,145.2657522
Hampton Park,Hampton Park SC,-38.03233,145.2642381
Hampton Park,Oaktree Dr,-38.0278764,145.2659496
Hampton Park,Jambe Ct,-38.0265815,145.2539608
Hampton Park,Rimington Dr,-38.026302,145.2539561
Hampton Park,The Grange,-38.0248919,145.2646187
Hampton Park,The Grange,-38.0247938,145.2646894
Hampton Park,Millswyn Av,-38.0232542,145.2611257
Hampton Park,Millswyn Av,-38.0231365,145.2610944
Hampton Park,Hampton Park SC,-38.0321005,145.2663969
Hampton Park,Pound Rd,-38.0292987,145.2682858
Hampton Park,Village Dr,-38.0304016,145.2685219
Hampton Park,Hallam Rd,-38.0314124,145.2686234
Hampton Park,Hallam Rd,-38.0313057,145.2687171
Hampton Park,Hampton Park SC,-38.0352996,145.2645554
Hampton Park,Sinclair Ct,-38.0259677,145.251469
Hampton Park,Marshall Ct,-38.0262233,145.251087
Hampton Park,Edgerton Ct,-38.0216633,145.2626329
Hampton Park,Edgerton Ct,-38.0215906,145.2625891
Hampton Park,Mark Ct,-38.0298707,145.2503167
Hampton Park,Clive St,-38.0299691,145.2502687
Hampton Park,Hampton Park SC/Hallam Rd,-38.0336171,145.267884
Hampton Park,Mary St,-38.0276238,145.2501195
Hampton Park,Hampton Park SC,-38.0344574,145.2673326
Hampton Park,Mary St,-38.0274864,145.2499746
Hampton Park,Kensington Ct,-38.0220212,145.2655066
Hampton Park,Garfield Ct,-38.0219037,145.2654866
Hampton Park,Hallam Rd,-38.0238561,145.268938
Hampton Park,Willow Dr,-38.0243324,145.2694623
Hampton Park,Hallam Rd,-38.0238226,145.2691097
Hastings,Arthur St,-38.3076634,145.1868448
Hastings,Arthur St,-38.3077911,145.1869446
Hastings,Hastings SC,-38.3070415,145.1920868
Hastings,Cool Store Rd,-38.3035646,145.1904348
Hastings,The Bays Hospital,-38.3035569,145.1905151
Hastings,Hastings SC,-38.307178,145.1921749
Hastings,Phillip Ct,-38.3090576,145.183768
Hastings,Phillip Ct,-38.309307,145.1835788
Hastings,Hodgins Rd,-38.3002941,145.1898872
Hastings,Hodgins Rd,-38.3001111,145.1897088
Hastings,Victoria St,-38.2999556,145.1901472
Hastings,Victoria St,-38.299832,145.1903103
Hastings,Wallis Dr,-38.299833,145.1851301
Hastings,Frankston-Flinders Rd,-38.2998816,145.1847744
Hastings,Bray St,-38.3135179,145.1837482
Hastings,Bray St,-38.3134521,145.1835668
Hawthorn,Elgin Pl,-37.820913,145.0264903
Hawthorn,Urquhart St,-37.8276126,145.0440019
Hawthorn,Bowler St,-37.8270665,145.0442208
Hawthorn,Oxley Rd,-37.8253759,145.0444358
Hawthorn,Auburn Gr,-37.8255667,145.0445331
Hawthorn,Riversdale Rd,-37.8296097,145.04379
Hawthorn,Riversdale Rd,-37.8300121,145.0435976
Hawthorn,Power St,-37.81928,145.02692
Heidelberg,Brown St,-37.752104,145.0703607
Heidelberg,Brown St,-37.752124,145.0704851
Heidelberg,Reid St,-37.7500108,145.0707669
Heidelberg,Reid St,-37.7500127,145.0708804
Heidelberg,Heidelberg PS,-37.7546436,145.0697045
Heidelberg,St James Rd,-37.7485734,145.0710426
Heidelberg,St James Rd,-37.7485755,145.0711674
Heidelberg,Cartmell St,-37.755596,145.0673302
Heidelberg,Burgundy St,-37.7557916,145.0671662
Heidelberg,Cape St,-37.7562456,145.0668252
Heidelberg,Cape St,-37.7563438,145.0667659
Heidelberg,Hawdon St,-37.7561047,145.0648311
Heidelberg,Station Rd,-37.7459963,145.0716089
Heidelberg,Station Rd,-37.7456973,145.0715145
Heidelberg,Yarra St,-37.758815,145.0690853
Heidelberg,Grenhilda Rd,-37.745098,145.0701341
Heidelberg,Banksia St,-37.759053,145.0693061
Heidelberg,Grove Rd,-37.7449258,145.0695258
Heidelberg,Studley Rd,-37.755831,145.0624319
Heidelberg,Turnham Av,-37.7448381,145.0674739
Herne Hill,Douglass St,-38.1329945,144.3313824
Herne Hill,Douglass St,-38.1325253,144.3313539
Herne Hill,Strachan Av,-38.134313,144.3311177
Herne Hill,Panorama Rd,-38.134831,144.3309163
Herne Hill,Murphy Av,-38.131098,144.3315884
Herne Hill,Church St,-38.1304105,144.3318644
Herne Hill,Arthur St,-38.1295493,144.3292608
Herne Hill,Arthur St,-38.1293864,144.3288333
Herne Hill,Peter Lowe Reserve,-38.1369502,144.3305994
Herne Hill,Hilltop St,-38.1380246,144.3302979
Herne Hill,Gladstone St,-38.1284518,144.3269624
Herne Hill,Douglass St,-38.1336868,144.3376657
Herne Hill,Britannia St,-38.1333221,144.3378728
Herne Hill,Narmbool St,-38.1351398,144.3373733
Herne Hill,Lascelles Av,-38.1317666,144.3380206
Herne Hill,Bakers Oval,-38.1355918,144.3374367
Herne Hill,Wimmera Av,-38.1392199,144.330163
Herne Hill,Rankin Rd,-38.1394686,144.3300056
Herne Hill,Weeroona Av,-38.1267889,144.3271372
Herne Hill,Carey St,-38.1265942,144.3272925
Herne Hill,Logan St,-38.1296438,144.3385769
Herne Hill,Roxby St,-38.1383608,144.3367656
Herne Hill,Logan St,-38.1288783,144.3385933
Herne Hill,Albert St,-38.1390103,144.336799
Herne Hill,Minerva Rd,-38.1409941,144.3305205
Herne Hill,Edinburgh Av,-38.1405376,144.3270917
Herne Hill,Minerva Rd,-38.1410668,144.3301527
Herne Hill,Warwick St,-38.140658,144.3272356
Herne Hill,Central Av,-38.1412175,144.3328169
Herne Hill,Bakewell St,-38.1318437,144.3196292
Herne Hill,Bonview Av,-38.1317325,144.3194964
Herne Hill,Raith Tce,-38.1402724,144.3245458
Herne Hill,Norwood St,-38.1401102,144.3241524
Herne Hill,Sherbourne Tce,-38.1416699,144.3297314
Herne Hill,Central Av,-38.1414015,144.3333806
Herne Hill,Sherbourne Tce,-38.1417666,144.3296252
Herne Hill,Beckley St,-38.1339708,144.3192661
Herne Hill,Western Heights Sec Col,-38.1242041,144.3275851
Hoppers Crossing,Stella Way,-37.8696337,144.6931604
Hoppers Crossing,Stella Way,-37.8695877,144.6935711
Hoppers Crossing,Julier Cr,-37.8692825,144.6908752
Hoppers Crossing,Bourke Cr,-37.8699066,144.6909921
Hoppers Crossing,Hoppers Crossing Sec Col,-37.8684491,144.6966303
Hoppers Crossing,Hoppers Crossing Sec Col,-37.8683147,144.6966686
Hoppers Crossing,Stella Way,-37.8722897,144.6925774
Hoppers Crossing,Baggott Dr,-37.8722771,144.6923959
Hoppers Crossing,Sier Ave/Cameron Dr,-37.8687078,144.6876588
Hoppers Crossing,Sier Av,-37.8686256,144.6872468
Hoppers Crossing,Hogans Rd,-37.8641894,144.6949216
Hoppers Crossing,Saddington Av,-37.8641125,144.6955946
Hoppers Crossing,Cumming Dr,-37.8639486,144.6955088
Hoppers Crossing,Dean St,-37.8747484,144.6938876
Hoppers Crossing,Dean St,-37.8747434,144.6940924
Hoppers Crossing,Evrah Dr,-37.8641684,144.6979912
Hoppers Crossing,Derrimut Rd,-37.8682641,144.6849051
Hoppers Crossing,Hogans Rd,-37.8638377,144.6985926
Hoppers Crossing,Cameron Dr,-37.869371,144.6843702
Hoppers Crossing,Barber Dr,-37.869521,144.6842064
Hoppers Crossing,Gabo St,-37.8659492,144.6849548
Hoppers Crossing,Gabo St,-37.8653256,144.6848606
Hoppers Crossing,Hoppers Crossing Veterinary Clinic & Hospital,-37.8701271,144.6834144
Hoppers Crossing,Roberts Av,-37.8693302,144.70298
Hoppers Crossing,Spring Dr,-37.8718526,144.702481
Hoppers Crossing,Roberts Av,-37.8693295,144.7031991
Hoppers Crossing,Spring Dr,-37.8719282,144.7026606
Hoppers Crossing,Morris Rd,-37.8668776,144.7033631
Hoppers Crossing,Bellbridge Dr,-37.8735319,144.7021788
Hoppers Crossing,Morris Rd,-37.866595,144.7036561
Hughesdale,Dandenong Rd,-37.894497,145.0877889
Hughesdale,Dandenong Rd,-37.893899,145.0881456
Hughesdale,Warrigal Rd,-37.8933018,145.0890146
Hughesdale,Warrigal Rd/Princes Hwy,-37.8928496,145.0894626
Hughesdale,Camira St,-37.8912452,145.0884303
Hughesdale,Dalgety St,-37.8910141,145.0886296
Hughesdale,Oakleigh RSL,-37.8967683,145.0900274
Hughesdale,Carlisle Cr,-37.8991233,145.0841095
Hughesdale,Oakleigh Station,-37.8994408,145.0875586
Hughesdale,Chadstone SC/Eastern Access Rd,-37.8881772,145.0838462
Hughesdale,Warrigal Rd,-37.8997517,145.0867317
Hughesdale,Chadstone SC,-37.888139,145.0836211
Hughesdale,Oakleigh Station,-37.8995332,145.0877041
Hughesdale,Chadstone SC,-37.8881367,145.0834847
Hughesdale,Oakleigh SC,-37.8987195,145.0897608
Hughesdale,Oakleigh Station,-37.8996436,145.0878377
Hughesdale,Chadstone SC,-37.8879858,145.083625
Hughesdale,Chadstone SC,-37.8879658,145.0835005
Hughesdale,Oakleigh Station,-37.8996473,145.0880651
Hughesdale,Chadstone SC,-37.8878724,145.0838554
Hughesdale,Chadstone SC,-37.8878241,145.083652
Hughesdale,Allen St,-37.8886706,145.0891564
Hughesdale,Chadstone SC,-37.8878126,145.0835044
Hughesdale,Chadstone SC,-37.8877288,145.083336
Hughesdale,Hughesdale Station,-37.8939577,145.0768176
Hughesdale,Kangaroo Rd,-37.9004358,145.0850194
Hughesdale,Neerim Rd,-37.8920801,145.0771735
Hughesdale,Chadstone SC,-37.8876084,145.0836917
Hughesdale,Neerim Rd,-37.891417,145.0774068
Hughesdale,Taylor St,-37.8959849,145.0928452
Hughesdale,Logie St,-37.8951075,145.0931976
Hughesdale,Hughesdale Station,-37.8950109,145.0767447
Hughesdale,Oakleigh Station,-37.9005383,145.0874392
Hughesdale,Canterbury St,-37.9004967,145.0821178
Hughesdale,Dalston Rd,-37.9003442,145.0816099
Hughesdale,Maroo St,-37.8901502,145.0776444
Hughesdale,Lawrance St,-37.8900227,145.0775568
Hughesdale,Warrigal Rd,-37.9009651,145.0865297
Hughesdale,Oakleigh Station,-37.9006225,145.0881877
Hughesdale,Darling St,-37.8999405,145.0800623
Hurstbridge,Hurstbridge Station,-37.6382614,145.1936991
Ivanhoe,Lower Heidelberg Rd,-37.7712436,145.0467371
Ivanhoe,Lower Heidelberg Rd,-37.7711651,145.0468981
Ivanhoe,Marshall St,-37.771703,145.0461801
Ivanhoe,Ivanhoe Station,-37.7689609,145.0449467
Ivanhoe,Ivanhoe Station,-37.7690039,145.0448207
Ivanhoe,Toora St,-37.7692853,145.0471179
Ivanhoe,Ivanhoe Station,-37.7686158,145.0453304
Ivanhoe,Maltravers Rd,-37.7689907,145.0472846
Ivanhoe,Marshall St,-37.7718062,145.047517
Ivanhoe,Upper Heidelberg Rd,-37.7687546,145.0433741
Ivanhoe,The Ridgeway,-37.7719533,145.0433465
Ivanhoe,Waterdale Rd,-37.7718448,145.0427818
Ivanhoe,Seddon St,-37.7681758,145.0432531
Ivanhoe,The Boulevard,-37.7717616,145.0491757
Ivanhoe,Ivanhoe Girls Grammar School,-37.7671618,145.0462315
Ivanhoe,Rotherwood Rd,-37.771626,145.0496902
Ivanhoe,Waterdale Rd,-37.7677529,145.0422085
Ivanhoe,Ivanhoe SC,-37.7665334,145.0452944
Ivanhoe,Upper Heidelberg Rd,-37.7664264,145.0442755
Ivanhoe,Ivanhoe Civic Centre,-37.7662386,145.0454498
Ivanhoe,Upper Heidelberg Rd,-37.7660599,145.0444555
Ivanhoe,Livingstone St,-37.7676856,145.0408707
Ivanhoe,Upper Heidelberg Rd,-37.7729432,145.0405503
Ivanhoe,Upper Heidelberg Rd,-37.7731543,145.0402381
Ivanhoe,Ivanhoe Park,-37.7719497,145.0523724
Ivanhoe,Ivanhoe Park,-37.7720805,145.0526528
Ivanhoe,Wallace St,-37.7674925,145.039014
Ivanhoe,Wallace St,-37.7674198,145.0389818
Ivanhoe,Clifton Gr,-37.763842,145.0460237
Ivanhoe,Clifton Gr,-37.7636511,145.0459266
Ivanhoe,Darebin Station,-37.7748706,145.0393981
Ivanhoe,Darebin Station,-37.7748597,145.0392848
Ivanhoe,Ivanhoe Aquatic Centre,-37.7629804,145.0435263
Ivanhoe,Ivanhoe Aquatic Centre,-37.7628994,145.0435284
Ivanhoe,Stafford Ct,-37.7723663,145.0552225
Ivanhoe,Ravenswood Av,-37.7723083,145.0555305
Ivanhoe,Langs Rd,-37.7671301,145.0361968
Ivanhoe,Shaw Street,-37.7671917,145.0361044
Kangaroo Flat,Olympic Pde,-36.7857848,144.2326425
Kangaroo Flat,Aspinall St,-36.7861845,144.2323928
Kangaroo Flat,Aspinall St,-36.7855611,144.23581
Kangaroo Flat,Aspinall St,-36.7857591,144.2361838
Kangaroo Flat,Crusoe College,-36.7882819,144.2338411
Kangaroo Flat,Kangaroo Flat PS,-36.7886075,144.2342776
Kangaroo Flat,Aspinall St,-36.7834983,144.2405
Kangaroo Flat,Aspinall St,-36.7837719,144.241028
Kangaroo Flat,Edmund Ct,-36.7877544,144.2390588
Kangaroo Flat,Norma St,-36.7813114,144.2410154
Kangaroo Flat,Edmund Ct,-36.7878105,144.2391464
Kangaroo Flat,Norma St,-36.7814032,144.2410906
Kangaroo Flat,Weir Ct,-36.7842693,144.2426571
Kangaroo Flat,Alder St,-36.7860461,144.2423357
Kangaroo Flat,Browning St,-36.788203,144.2409138
Kangaroo Flat,John St,-36.7861918,144.2423977
Kangaroo Flat,MacKenzie St West,-36.7842709,144.2431164
Kangaroo Flat,Browning St,-36.788031,144.2412673
Kangaroo Flat,Druid St,-36.7793029,144.2422302
Kangaroo Flat,Crusoe College,-36.7912188,144.236122
Keilor,Brimbank City Council/Old Calder Hwy,-37.7171781,144.8307053
Keilor,Borrell St,-37.7172542,144.8304308
Keilor,Parramatta Rd,-37.7140377,144.8246032
Keilor,Hopkins Av,-37.7152469,144.8251804
Keilor,Ardent Ct,-37.7131199,144.8236998
Keilor,Hopkins Av,-37.715465,144.8247883
Keilor,Church St,-37.7178136,144.8280208
Keilor,Parramatta Rd,-37.7118223,144.8222404
Keilor,Parramatta Rd,-37.7118665,144.8221938
Keilor,Keilor SC,-37.7192123,144.8344918
Keilor,Keilor SC,-37.7191803,144.8347083
Keilor,Barwon Av,-37.7173303,144.8238035
Keilor,Barwon Av,-37.7173724,144.8236434
Keilor,Augustines Way,-37.7101744,144.8208481
Keilor,Tambo Ct,-37.7199956,144.8275941
Keilor,Augustines Way,-37.7094428,144.8202683
Keilor,Tambo Ct,-37.7204846,144.8277272
Kensington,Kensington SC,-37.7943561,144.9299633
Kensington,Kensington SC,-37.794491,144.9299481
Kensington,Albermarle St,-37.794812,144.9338571
Kensington,Albermarle St,-37.7949281,144.9337971
Kensington,Derby St,-37.7948154,144.9263618
Kensington,Derby St,-37.7952052,144.9259761
Kensington,Macaulay Station,-37.7951971,144.9362881
Kensington,Macaulay Station,-37.7950934,144.9365408
Kensington,Cairncross La,-37.7956025,144.9249997
Kensington,Epsom Rd,-37.7895366,144.9223873
Kensington,Epsom Rd,-37.7893643,144.922324
Kensington,Altona St,-37.79621,144.9241878
Kensington,Boundary Rd,-37.7955102,144.9392434
Kensington,Devon St,-37.796404,144.9234328
Kensington,Mooltan St - Stop 24,-37.7841908,144.9371507
Kensington,Mooltan St/Mt Alexander Rd,-37.7839358,144.9369988
Kensington,Epsom Rd,-37.7868366,144.9215659
Kensington,Gatehouse Dr,-37.7908038,144.9201488
Kensington,Epsom Rd,-37.7867534,144.9214433
Kensington,Gatehouse Dr,-37.7913366,144.9197023
Kew,Pakington St,-37.8055493,145.0341232
Kew,Cotham Rd,-37.807814,145.0353694
Kew,Cotham Rd/High St,-37.8066215,145.0314142
